💓专享央视,#genre#
厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8
厦门卫视,https://stream1.freetv.fun/c71a50d5cca22f2d65d97b8c3a3fb64d48fd6446bdba4c5a08135de2b235e837.m3u8
厦门卫视,http://123.113.187.204:8000/udp/239.3.1.143:4120
厦门卫视,http://221.219.79.161:4000/udp/239.3.1.143:4120
厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120
厦门卫视,http://221.222.162.206:8888/udp/239.3.1.143:4120
厦门卫视,http://123.113.187.204:8000/rtp/239.3.1.143:4120
厦门卫视,http://114.252.114.248:8445/udp/239.3.1.143:4120
厦门卫视,http://222.129.139.229:8888/udp/239.3.1.143:4120
厦门卫视,http://221.221.167.14:8888/udp/239.3.1.143:4120
厦门卫视,http://123.113.249.203:8888/udp/239.3.1.143:4120
厦门卫视,http://123.118.159.0:8686/udp/239.3.1.143:4120
厦门卫视,http://111.199.234.10:18888/udp/239.3.1.143:4120
厦门卫视,http://39.98.201.151:9090/udp/225.1.8.166:4120
厦门卫视,http://114.252.235.176:8000/udp/239.3.1.143:4120
厦门卫视,http://123.113.237.160:8888/udp/239.3.1.143:4120
厦门卫视,http://115.48.61.209:9901/tsfile/live/0129_1.m3u8
厦门卫视,http://111.196.129.152:20000/udp/239.3.1.143:4120
厦门卫视,http://115.48.60.156:9901/tsfile/live/0129_1.m3u8
厦门卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000075/index.m3u8?IASHttpSessionId=
厦门卫视,http://43.138.11.122/cq/yh.php?id=G_XIAMEN
厦门卫视,https://stream1.freetv.fun/59c7359694ec77f9bc678221c3134b608aa973a44b2ed669c823673c1b2a8e0e.m3u8
厦门卫视,https://stream1.freetv.fun/fa7f6e9ffa48876e0a0c01d13236367138a865a5ebda64b80d0398a29ee8cdb7.m3u8
厦门卫视,https://stream1.freetv.fun/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.m3u8
厦门卫视,https://stream1.freetv.fun/f8d1629f014d910f22eba5798df47afb57a1636020d0ef99783649dc37c7a627.m3u8
厦门卫视,https://stream1.freetv.fun/1d1f4ee3272778c3d7965079694c5fa2b4daae8342dfb55a91a721fa64d486fb.m3u8
厦门卫视,http://r.jdshipin.com/p8dEo
厦门卫视,http://106.53.99.30/dl/xmtv.php?id=xmws
厦门卫视,https://stream1.freetv.fun/a927444efa3d55d3d42d4d80fc9dd565caeae93fe0328d6e078367c2120df3d4.m3u8
厦门卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000075
厦门卫视,http://coolcat.synology.me:4022/rtp/239.3.1.143:4120
厦门卫视,http://221.221.162.225:8888/udp/239.3.1.143:4120
厦门卫视,http://222.129.139.91:8888/udp/239.3.1.143:4120
厦门卫视,http://fangke.blueswords.com:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2753&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4300&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9647&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2315&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7457&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9646&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4047&tk=2894ccdba8fc
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0057&tk=2894ccdba8fc
吉林卫视,http://[2409:8087:5e20:24::d]:6610/000000001000/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=3
吉林卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8
吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
吉林卫视,http://123.7.110.43:9901/tsfile/live/0112_1.m3u8
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://58.221.214.82:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jxws-hd/2500.m3u8?innersid=14570431181364255736
吉林卫视,http://221.224.4.170:1111/tsfile/live/0116_1.m3u8
吉林卫视,http://101.66.198.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.198.140:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.199.54:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000363/index.m3u8?IASHttpSessionId=
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010075/1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8
吉林卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000030
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
吉林卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000030
吉林卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://www.furymax.top:85/rtp/239.69.1.212:10914
吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140
吉林卫视,http://1.30.24.181:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://113.195.5.165:9901/tsfile/live/1015_1.m3u8
吉林卫视,http://125.107.154.147:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://182.32.204.113:3217/tsfile/live/1044_1.m3u8
吉林卫视,http://125.107.69.141:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://163.177.122.122:9901/tsfile/live/1073_1.m3u8
吉林卫视,http://115.48.61.41:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.62.82:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://222.218.159.253:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://111.8.242.126:9999/tsfile/live/1032_1.m3u8
吉林卫视,http://118.77.152.185:9901/tsfile/live/0123_1.m3u8
吉林卫视,http://175.20.235.74:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://60.187.244.54:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://144.52.160.109:9901/tsfile/live/1040_1.m3u8
吉林卫视,http://113.15.184.196:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8
吉林卫视,http://118.77.152.195:9901/tsfile/live/0123_1.m3u8
吉林卫视,http://115.48.63.221:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://171.110.42.239:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://222.217.230.192:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://175.16.180.250:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://175.10.230.91:8081/tsfile/live/0116_1.m3u8
吉林卫视,http://222.217.230.195:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.62.70:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.63.125:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.173.144.157:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.63.37:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://125.107.223.224:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
吉林卫视,http://14.212.185.71:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.166.234.114:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://223.166.234.149:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://42.48.50.138:9002/tsfile/live/0116_1.m3u8
吉林卫视,http://119.62.11.48:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.57.128:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.57.129:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.57.8:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://121.33.239.242:9901/tsfile/live/0017_1.m3u8
吉林卫视,http://124.114.57.188:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://163.177.122.71:9901/tsfile/live/1073_1.m3u8
吉林卫视,http://163.177.122.75:9901/tsfile/live/1049_1.m3u8
吉林卫视,http://219.145.93.74:9999/tsfile/live/1011_1.m3u8
吉林卫视,http://113.15.185.150:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://119.62.59.201:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.80.45:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://124.231.212.230:9999/tsfile/live/0116_1.m3u8
吉林卫视,http://171.110.42.238:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://171.117.241.88:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8
吉林卫视,http://222.217.230.193:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://222.218.158.25:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://60.187.244.125:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.156.228.12:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://218.13.170.98:9901/tsfile/live/1018_1.m3u8
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8
吉林卫视,http://119.36.148.115:59901/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:5e08:24::16]:6610/000000001000/5000000011000031117/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031117
吉林卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=3
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=YanG-1989
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=3
吉林卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&Ace
吉林卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://[2409:8087:74d4:21::2f]/270000001128/9900000030/index.m3u8
吉林卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS
吉林卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS
吉林卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS
吉林卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?key=tvbox6_com
吉林卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226440/index.m3u8
吉林卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://[2409:8087:5e08:24::d]:6610/000000001000/1/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=YanG-1989
吉林卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
吉林卫视,http://a21709.tv.netsite.cc/proxy/649197264/649197264.m3u8
吉林卫视,http://a21709.tv.netsite.cc/proxy/1218816360/1218816360.m3u8
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.59:11111
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.60:11111
吉林卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://123.113.187.204:8000/udp/239.3.1.240:8172
吉林卫视,http://123.122.163.183:19999/udp/239.3.1.240:8172
吉林卫视,http://120.234.5.29:6000/udp/239.20.0.54:3184
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://222.134.245.16:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://222.134.245.16:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.222.162.206:8888/udp/239.3.1.240:8172
吉林卫视,http://119.32.12.32:2901/udp/224.1.100.60:11111
吉林卫视,http://114.252.238.87:8000/udp/239.3.1.240:8172
吉林卫视,http://61.173.144.157:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://183.136.148.214:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147
吉林卫视,http://221.219.79.161:4000/udp/239.3.1.240:8172
吉林卫视,http://182.92.109.190:1668/72/72.php?id=jlws
吉林卫视,http://60.255.240.247:8090/live/jlwsH265_4000.m3u8
吉林卫视,http://113.218.204.28:8081/tsfile/live/0116_1.m3u8
吉林卫视,http://124.230.56.27:55555/udp/239.76.253.201:9000
吉林卫视,http://124.230.56.119:55555/udp/239.76.253.201:9000
吉林卫视,http://221.221.162.225:8888/udp/239.3.1.240:8172
吉林卫视,http://114.252.235.176:8000/udp/239.3.1.240:8172
吉林卫视,http://123.117.237.15:8680/udp/239.3.1.240:8172
吉林卫视,http://118.251.60.185:8888/udp/239.76.253.201:9000
吉林卫视,http://114.252.114.248:8445/udp/239.3.1.240:8172
吉林卫视,http://221.221.167.14:8888/udp/239.3.1.240:8172
吉林卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226440/index.m3u8
吉林卫视,http://39.98.201.151:9090/udp/225.1.8.153:8200
吉林卫视,http://123.113.249.203:8888/udp/239.3.1.240:8172
吉林卫视,http://111.199.234.10:18888/udp/239.3.1.240:8172
吉林卫视,http://222.129.139.229:8888/udp/239.3.1.240:8172
吉林卫视,http://123.118.159.0:8686/udp/239.3.1.240:8172
吉林卫视,http://221.4.143.69:8114/GD.m3u8?Authinfo=nHYPQU3R6cXKOUxDHAdELB1wSdcqkr0mPiiRAP21I9xfVPBdp2TqtrXUGiOYV0YF&Fsv_cid=9839&FvSeid=64574859&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_JILIN-CQ
吉林卫视,http://123.113.237.160:8888/udp/239.3.1.240:8172
吉林卫视,http://223.166.234.19:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://60.210.100.54:352/tsfile/live/0116_1.m3u8
吉林卫视,http://221.221.167.14:8888/rtp/239.3.1.240:8172
吉林卫视,http://coolcat.synology.me:4022/rtp/239.3.1.240:8172
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172
吉林卫视,http://120.0.52.238:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://120.0.52.241:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://120.0.52.162:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.60.156:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8
吉林卫视,http://59.48.75.130:3052/tsfile/live/0118_1.m3u8
吉林卫视,http://220.249.114.102:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.138.22.30:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147
吉林卫视,http://183.94.146.109:2222/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://183.94.146.109:2222/tsfile/live/1013_1.m3u8
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000008
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
吉林卫视,http://112.102.217.173:9003//hls/45/index.m3u8
吉林卫视,http://43.138.11.122/cq/yh.php?id=G_JILIN-CQ
吉林卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000363/index.m3u8?IASHttpSessionId=
吉林卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025
吉林卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000363
吉林卫视,http://221.221.162.225:8888/rtp/239.3.1.240:8172
吉林卫视,http://223.166.234.215:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://115.60.241.249:2000/rtp/225.1.4.174:1309
吉林卫视,http://222.129.139.91:8888/udp/239.3.1.240:8172
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://zisong2014.oicp.net:4022/udp/225.1.2.26:5002
吉林卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=jlws
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000006119/index.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2261&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7015&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3778&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7273&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9780&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6466&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9845&tk=2894ccdba8fc
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3015&tk=2894ccdba8fc
四川卫视,http://[2409:8087:5e20:24::d]:6610/000000001000/1000000002000016825/index.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
四川卫视,http://221.0.78.198:1681/hls/10244/index.m3u8
四川卫视,http://202.100.46.58:9901/tsfile/live/1027_1.m3u8
四川卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=17534924581903335933
四川卫视,http://221.224.4.170:1111/tsfile/live/0123_1.m3u8
四川卫视,http://101.66.198.130:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://101.66.198.140:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://101.66.199.54:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000348/index.m3u8?IASHttpSessionId=
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226338/2.m3u8
四川卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000025/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000025
四川卫视,http://112.101.78.50:9901/tsfile/live/0123_1.m3u8
四川卫视,http://113.57.111.4:1111/tsfile/live/1032_1.m3u8
四川卫视,http://58.221.214.82:9901/tsfile/live/0123_1.m3u8
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8?
四川卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3886432740_-1280396412/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000025
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000025/index.m3u8?
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
四川卫视,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://www.furymax.top:85/rtp/239.69.1.169:10650
四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140
四川卫视,http://wouu.net:9977/udp/239.93.1.188:5140
四川卫视,http://115.48.61.41:9901/tsfile/live/0123_1.m3u8
四川卫视,http://119.163.199.98:9901/tsfile/live/0123_1.m3u8
四川卫视,http://115.48.60.104:9901/tsfile/live/0123_1.m3u8
四川卫视,http://182.32.204.113:3217/tsfile/live/1048_1.m3u8
四川卫视,http://61.150.67.62:9901/tsfile/live/0123_1.m3u8
四川卫视,http://113.15.185.150:8181/tsfile/live/0123_1.m3u8
四川卫视,http://115.48.63.37:9901/tsfile/live/0123_1.m3u8
四川卫视,http://113.15.184.196:8181/tsfile/live/0123_1.m3u8
四川卫视,http://223.166.234.114:7777/tsfile/live/0123_1.m3u8
四川卫视,http://60.187.244.54:9901/tsfile/live/0123_1.m3u8
四川卫视,http://60.208.61.2:352/tsfile/live/0123_1.m3u8
四川卫视,http://111.8.242.126:9999/tsfile/live/1056_1.m3u8
四川卫视,http://222.217.230.192:8181/tsfile/live/0123_1.m3u8
四川卫视,http://58.220.219.14:9901/tsfile/live/0123_1.m3u8
四川卫视,http://222.217.230.195:8181/tsfile/live/0123_1.m3u8
四川卫视,http://144.52.160.109:9901/tsfile/live/1043_1.m3u8
四川卫视,http://183.94.1.118:8801/tsfile/live/0123_1.m3u8
四川卫视,http://171.110.42.238:8181/tsfile/live/0123_1.m3u8
四川卫视,http://223.241.247.214:9901/tsfile/live/0123_1.m3u8
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8
四川卫视,http://118.77.152.185:9901/tsfile/live/0118_1.m3u8
四川卫视,http://163.177.122.122:9901/tsfile/live/1065_1.m3u8
四川卫视,http://171.117.13.242:9999/tsfile/live/0123_1.m3u8
四川卫视,http://222.217.230.193:8181/tsfile/live/0123_1.m3u8
四川卫视,http://125.107.69.141:9901/tsfile/live/0123_1.m3u8
四川卫视,http://42.48.50.138:9002/tsfile/live/0123_1.m3u8
四川卫视,http://101.74.28.105:9901/tsfile/live/0123_1.m3u8
四川卫视,http://163.177.122.71:9901/tsfile/live/1065_1.m3u8
